,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
11861,True,0.3856806755065918,180,34,8,9,8,11,2.0058823529411764
11862,True,0.3193330764770508,105,21,9,8,9,7,2.294736842105263
11863,True,0.11567425727844238,42,3,3,2,2,2,1.09375
11864,True,0.05730724334716797,26,0,0,0,0,0,0.0
11865,True,0.15909647941589355,37,1,1,1,1,1,0.8888888888888888
11866,True,0.47879886627197266,240,37,9,9,9,7,1.373913043478261
11867,True,5.490962743759155,1593,249,9,9,9,12,1.221099178774479
11868,True,0.19150185585021973,63,7,6,4,6,5,1.6415094339622642
11869,True,0.06564760208129883,28,0,0,0,0,0,0.0
11870,True,0.08471131324768066,37,0,0,0,0,0,0.0
11871,True,0.12051224708557129,46,1,1,1,1,1,0.1388888888888889
11872,True,0.15888047218322754,46,1,1,1,1,1,0.2777777777777778
11873,True,0.05845785140991211,23,0,0,0,0,0,0.0
11874,True,0.06704187393188477,31,0,0,0,0,0,0.0
11875,True,0.13380026817321777,49,0,0,0,0,0,0.0
11876,True,0.14927983283996582,43,0,0,0,0,0,0.0
11877,True,2.8552823066711426,1004,160,9,9,9,19,1.3169014084507042
11878,True,0.1282482147216797,36,0,0,0,0,0,0.0
11879,True,0.059868574142456055,26,0,0,0,0,0,0.0
11880,True,17.06219720840454,6250,968,9,9,9,17,1.2403846153846154
11881,True,0.26140403747558594,81,11,6,8,7,4,0.7887323943661971
11882,True,0.48009681701660156,236,30,9,9,9,5,0.9823008849557522
11883,True,0.10402798652648926,27,0,0,0,0,0,0.0
11884,True,0.23143219947814941,122,14,6,9,8,6,0.8660714285714286
11885,True,0.12963509559631348,47,5,5,3,3,5,2.2432432432432434
11886,True,0.16892099380493164,63,11,5,6,6,4,1.1320754716981132
11887,True,0.06357979774475098,27,0,0,0,0,0,0.0
11888,True,0.15847349166870117,45,3,2,2,3,2,0.45714285714285713
11889,True,0.06119084358215332,27,0,0,0,0,0,0.0
11890,True,0.10621500015258789,28,0,0,0,0,0,0.0
11891,True,0.11136150360107422,36,2,1,2,1,2,1.2307692307692308
11892,True,0.9073796272277832,461,61,9,9,8,8,1.1995565410199556
11893,True,0.08963799476623535,24,0,0,0,0,0,0.0
11894,True,0.9497573375701904,420,48,9,9,9,9,1.197560975609756
11895,True,0.24210906028747559,117,9,6,5,6,4,0.9158878504672897
11896,True,0.15503573417663574,46,1,1,1,1,1,0.25
11897,True,0.1042325496673584,40,0,0,0,0,0,0.0
