,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
3651,True,0.08255457878112793,44,2,2,2,1,2,0.8823529411764706
3652,True,0.10149049758911133,32,0,0,0,0,0,0.0
3653,True,0.06020641326904297,26,0,0,0,0,0,0.0
3654,True,0.08453655242919922,44,1,1,1,1,1,0.20588235294117646
3655,True,0.1590738296508789,43,0,0,0,0,0,0.0
3656,True,0.18578124046325684,64,5,5,3,2,3,1.0740740740740742
3657,True,0.07798457145690918,35,0,0,0,0,0,0.0
3658,True,0.27831244468688965,82,9,5,2,3,3,0.75
3659,True,0.1321878433227539,33,0,0,0,0,0,0.0
3660,True,0.07547140121459961,34,1,1,1,1,1,0.4583333333333333
3661,True,0.14544367790222168,47,0,0,0,0,0,0.0
3662,True,0.08786463737487793,45,1,1,1,1,1,0.45714285714285713
3663,True,0.10302948951721191,33,0,0,0,0,0,0.0
3664,True,0.0714116096496582,35,2,2,2,1,2,0.44
3665,True,0.14079642295837402,40,1,1,1,1,1,0.06666666666666667
3666,True,0.06431174278259277,24,0,0,0,0,0,0.0
3667,True,0.06388211250305176,26,0,0,0,0,0,0.0
3668,True,0.1527998447418213,41,2,2,1,2,2,1.096774193548387
3669,True,0.29311299324035645,164,16,5,4,5,4,0.9935064935064936
3670,True,0.0785524845123291,34,0,0,0,0,0,0.0
3671,True,0.07987833023071289,42,2,2,2,2,2,0.53125
3672,True,0.1199958324432373,41,1,1,1,1,1,0.7096774193548387
3673,True,0.0611116886138916,26,0,0,0,0,0,0.0
3674,True,0.06165933609008789,31,0,0,0,0,0,0.0
3675,True,0.11811709403991699,32,0,0,0,0,0,0.0
3676,True,0.09897637367248535,38,0,0,0,0,0,0.0
3677,True,0.448455810546875,150,15,7,2,3,8,1.6428571428571428
3678,True,0.2246391773223877,100,7,4,2,2,3,0.6888888888888889
3679,True,0.18344616889953613,61,7,3,2,5,5,1.1372549019607843
3680,True,0.09501504898071289,32,0,0,0,0,0,0.0
3681,True,0.12942171096801758,34,0,0,0,0,0,0.0
3682,True,0.49965381622314453,202,23,9,5,7,5,0.9479166666666666
3683,True,0.21514892578125,71,6,5,2,2,3,1.2459016393442623
3684,True,0.07610106468200684,36,0,0,0,0,0,0.0
3685,True,0.06788873672485352,26,0,0,0,0,0,0.0
3686,True,0.3204619884490967,114,12,5,5,5,4,1.1826923076923077
3687,True,0.42035579681396484,156,14,7,4,6,7,0.773972602739726
3688,True,0.2255077362060547,97,8,4,2,2,3,0.632183908045977
3689,True,0.11728620529174805,53,5,3,3,3,4,0.7674418604651163
3690,True,0.1060185432434082,33,0,0,0,0,0,0.0
3691,True,0.5904824733734131,279,29,9,6,8,8,1.0817843866171004
3692,True,0.2710883617401123,141,12,8,5,5,5,1.4732824427480915
3693,True,0.09665799140930176,26,0,0,0,0,0,0.0
3694,True,0.22619032859802246,89,6,5,3,4,2,0.7721518987341772
3695,True,0.16367030143737793,83,7,5,3,3,6,1.7808219178082192
3696,True,0.1320357322692871,38,0,0,0,0,0,0.0
3697,True,1.4155793190002441,533,44,9,6,8,7,0.9369024856596558
3698,True,0.06999444961547852,29,0,0,0,0,0,0.0
3699,True,0.12500905990600586,38,3,3,1,2,2,1.3571428571428572
3700,True,3.1167802810668945,1385,169,9,7,9,10,1.0436363636363637
3701,True,0.10126543045043945,28,0,0,0,0,0,0.0
3702,True,0.07015419006347656,38,0,0,0,0,0,0.0
3703,True,0.1237649917602539,53,1,1,1,1,1,0.18604651162790697
3704,True,0.06008553504943848,27,0,0,0,0,0,0.0
3705,True,0.07920551300048828,35,1,1,1,1,1,0.56
3706,True,0.12322568893432617,34,0,0,0,0,0,0.0
3707,True,0.10202193260192871,49,2,2,2,2,2,0.8717948717948718
3708,True,0.23247385025024414,89,7,7,3,3,4,1.0126582278481013
3709,True,0.11175918579101562,39,0,0,0,0,0,0.0
3710,True,0.10470819473266602,52,3,2,1,2,2,0.6666666666666666
3711,True,0.14922451972961426,42,1,1,1,1,1,0.34375
3712,True,0.13256573677062988,46,1,1,1,1,1,0.027777777777777776
3713,True,0.07876276969909668,34,0,0,0,0,0,0.0
3714,True,0.10946345329284668,58,3,3,3,3,2,0.3333333333333333
3715,True,0.11290097236633301,44,2,1,1,1,2,1.0294117647058822
3716,True,0.06953930854797363,34,0,0,0,0,0,0.0
3717,True,0.06152081489562988,29,0,0,0,0,0,0.0
3718,True,0.2681882381439209,120,13,6,3,4,6,0.9181818181818182
3719,True,0.07391691207885742,38,0,0,0,0,0,0.0
3720,True,0.09540057182312012,27,0,0,0,0,0,0.0
3721,True,0.12543582916259766,48,1,1,1,1,1,0.7631578947368421
3722,True,0.08930277824401855,25,0,0,0,0,0,0.0
3723,True,0.06484055519104004,36,1,1,1,1,1,0.23076923076923078
3724,True,0.08967351913452148,53,2,2,1,1,2,0.6976744186046512
3725,True,0.10360956192016602,39,0,0,0,0,0,0.0
3726,True,0.07513856887817383,32,1,1,1,1,1,0.7727272727272727
3727,True,0.33914828300476074,79,11,5,2,4,3,1.1014492753623188
3728,True,0.06951713562011719,32,0,0,0,0,0,0.0
3729,True,0.12766242027282715,33,0,0,0,0,0,0.0
3730,True,0.13242554664611816,52,3,2,3,3,3,0.6666666666666666
3731,True,0.10729789733886719,38,1,1,1,1,1,0.32142857142857145
3732,True,0.761772871017456,507,49,8,5,7,6,1.028169014084507
3733,True,0.13466334342956543,57,2,2,1,2,2,0.2553191489361702
3734,True,0.18731307983398438,51,5,2,1,1,5,1.4634146341463414
3735,True,0.09418964385986328,37,1,1,1,1,1,0.1111111111111111
3736,True,0.10318326950073242,37,0,0,0,0,0,0.0
3737,True,0.13272953033447266,41,1,1,1,1,1,0.45161290322580644
3738,True,0.1039576530456543,48,2,1,2,1,2,1.263157894736842
3739,True,0.6005082130432129,230,28,6,6,7,4,0.8636363636363636
3740,True,0.07546067237854004,35,0,0,0,0,0,0.0
3741,True,0.10049653053283691,35,0,0,0,0,0,0.0
3742,True,0.2611522674560547,112,14,5,5,6,4,1.0980392156862746
3743,True,0.06447029113769531,28,0,0,0,0,0,0.0
3744,True,0.08469367027282715,35,1,1,1,1,1,0.12
3745,True,0.1049947738647461,41,1,1,1,1,1,0.03225806451612903
3746,True,0.07806777954101562,47,1,1,1,1,1,0.21621621621621623
3747,True,0.09815764427185059,28,0,0,0,0,0,0.0
3748,True,0.06465315818786621,28,0,0,0,0,0,0.0
3749,True,1.5238399505615234,385,64,7,3,6,11,1.4613333333333334
3750,True,0.27816319465637207,86,3,2,2,2,2,0.881578947368421
3751,True,0.442502498626709,166,19,8,4,8,6,0.7948717948717948
3752,True,0.07850980758666992,35,1,1,1,1,1,0.56
3753,True,0.13098764419555664,56,4,3,3,2,3,1.065217391304348
3754,True,0.09908580780029297,35,0,0,0,0,0,0.0
3755,True,0.16590094566345215,61,3,2,2,3,2,0.4117647058823529
3756,True,0.35993289947509766,87,7,3,1,2,5,1.0909090909090908
3757,True,0.061068058013916016,30,0,0,0,0,0,0.0
3758,True,0.18385767936706543,76,7,6,3,3,5,1.893939393939394
3759,True,0.11223149299621582,48,0,0,0,0,0,0.0
3760,True,0.06340599060058594,31,0,0,0,0,0,0.0
3761,True,0.13463759422302246,60,2,1,2,1,1,0.28
3762,True,0.22106528282165527,71,8,4,4,4,6,1.2950819672131149
3763,True,0.2371523380279541,87,12,5,4,5,4,0.7272727272727273
3764,True,0.21932625770568848,69,6,4,2,4,3,0.4915254237288136
3765,True,0.06286025047302246,26,0,0,0,0,0,0.0
3766,True,0.24075531959533691,99,8,4,4,5,5,1.247191011235955
3767,True,0.07099461555480957,31,0,0,0,0,0,0.0
3768,True,0.5217595100402832,265,23,7,5,6,6,1.0
3769,True,0.1536095142364502,61,5,3,2,3,3,0.45098039215686275
3770,True,0.25124144554138184,112,12,7,6,5,3,0.6862745098039216
3771,True,0.06786131858825684,29,0,0,0,0,0,0.0
3772,True,0.1309049129486084,40,0,0,0,0,0,0.0
3773,True,0.06879687309265137,30,0,0,0,0,0,0.0
3774,True,0.2195577621459961,86,7,5,2,2,3,1.4605263157894737
3775,True,0.2759835720062256,151,9,5,3,5,3,0.9290780141843972
3776,True,0.28420495986938477,140,12,6,4,4,6,1.4538461538461538
3777,True,0.09226512908935547,30,0,0,0,0,0,0.0
3778,True,0.07880973815917969,41,1,1,1,1,1,0.22580645161290322
3779,True,0.08919978141784668,47,2,2,2,2,2,1.135135135135135
3780,True,0.0682075023651123,31,0,0,0,0,0,0.0
3781,True,0.10079073905944824,40,0,0,0,0,0,0.0
3782,True,0.08812999725341797,27,0,0,0,0,0,0.0
3783,True,0.11525511741638184,39,0,0,0,0,0,0.0
3784,True,0.10434675216674805,30,0,0,0,0,0,0.0
3785,True,0.901975154876709,438,58,9,6,8,8,1.1799065420560748
3786,True,0.10360312461853027,36,0,0,0,0,0,0.0
3787,True,0.25205183029174805,72,8,6,2,5,7,1.8225806451612903
3788,True,0.35732483863830566,150,17,7,6,7,5,1.0142857142857142
3789,True,0.09863948822021484,23,0,0,0,0,0,0.0
3790,True,0.0993342399597168,38,0,0,0,0,0,0.0
3791,True,0.41956114768981934,122,12,6,3,4,5,0.7678571428571429
3792,True,0.0976872444152832,33,0,0,0,0,0,0.0
3793,True,0.18848204612731934,52,2,2,1,1,2,0.6904761904761905
3794,True,0.26645517349243164,85,12,5,3,3,5,1.5733333333333333
3795,True,0.13028740882873535,37,0,0,0,0,0,0.0
3796,True,0.06506919860839844,30,0,0,0,0,0,0.0
3797,True,0.10619950294494629,38,0,0,0,0,0,0.0
3798,True,0.10625100135803223,35,1,1,1,1,1,0.48
3799,True,0.35512542724609375,127,10,4,3,3,4,0.7948717948717948
3800,True,0.12800979614257812,26,0,0,0,0,0,0.0
3801,True,0.08484339714050293,32,0,0,0,0,0,0.0
3802,True,0.15849781036376953,51,3,3,3,3,3,0.9024390243902439
3803,True,0.10624980926513672,44,2,2,2,2,2,0.9411764705882353
3804,True,0.09610295295715332,52,2,2,2,2,1,0.2857142857142857
3805,True,0.11517190933227539,52,2,2,2,2,2,0.6666666666666666
3806,True,0.05890822410583496,25,0,0,0,0,0,0.0
3807,True,0.15567779541015625,39,0,0,0,0,0,0.0
3808,True,0.4167823791503906,180,14,3,4,4,6,1.076470588235294
3809,True,0.19609951972961426,65,6,4,2,2,6,2.1818181818181817
3810,True,0.11714601516723633,44,2,2,2,2,2,0.20588235294117646
3811,True,0.5956437587738037,216,20,7,4,6,4,0.8106796116504854
3812,True,0.13814139366149902,43,3,3,2,3,1,0.6060606060606061
3813,True,0.0873861312866211,37,1,1,1,1,1,0.5925925925925926
3814,True,0.2641408443450928,87,7,5,3,5,2,0.5064935064935064
3815,True,0.11753678321838379,36,0,0,0,0,0,0.0
3816,True,0.10981225967407227,57,3,3,2,3,2,0.8085106382978723
3817,True,0.4658071994781494,177,18,8,4,5,7,1.3233532934131738
3818,True,0.11654376983642578,32,0,0,0,0,0,0.0
