,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
15239,True,0.23476743698120117,105,7,3,3,2,5,0.5157894736842106
15240,True,0.0691537857055664,33,1,1,1,1,1,0.43478260869565216
15241,True,0.31726551055908203,102,5,2,2,1,2,0.782608695652174
15242,True,0.0992429256439209,50,3,3,1,2,2,0.375
15243,True,0.056334733963012695,24,0,0,0,0,0,0.0
15244,True,0.07263684272766113,32,0,0,0,0,0,0.0
15245,True,0.06531381607055664,29,0,0,0,0,0,0.0
15246,True,1.169661521911621,468,55,5,6,4,7,1.0633187772925765
15247,True,0.10311555862426758,30,0,0,0,0,0,0.0
15248,True,0.08712458610534668,40,2,2,2,2,2,1.4
15249,True,0.055591583251953125,24,0,0,0,0,0,0.0
15250,True,0.12675690650939941,40,0,0,0,0,0,0.0
15251,True,0.2178187370300293,81,5,5,4,4,2,0.676056338028169
15252,True,0.10789990425109863,48,1,1,1,1,1,0.10526315789473684
15253,True,0.09614992141723633,32,0,0,0,0,0,0.0
15254,True,0.10781645774841309,46,1,1,1,1,1,0.1388888888888889
15255,True,0.10811924934387207,39,1,1,1,1,1,0.10344827586206896
15256,True,0.09177398681640625,38,1,1,1,1,1,0.5714285714285714
15257,True,2.06343936920166,739,92,9,6,6,11,1.2400548696844993
15258,True,0.14620614051818848,41,0,0,0,0,0,0.0
15259,True,0.11631011962890625,41,0,0,0,0,0,0.0
15260,True,0.09218454360961914,41,1,1,1,1,1,0.7096774193548387
15261,True,0.060076236724853516,26,0,0,0,0,0,0.0
15262,True,0.17251205444335938,55,3,3,2,3,3,0.9111111111111111
15263,True,0.2307450771331787,86,10,5,6,4,5,0.9210526315789473
15264,True,0.10124945640563965,37,0,0,0,0,0,0.0
15265,True,0.1495349407196045,49,2,2,2,2,1,0.15384615384615385
15266,True,0.14934325218200684,65,4,3,2,4,2,0.7636363636363637
15267,True,0.11438369750976562,45,0,0,0,0,0,0.0
15268,True,0.12772917747497559,42,0,0,0,0,0,0.0
15269,True,0.1551661491394043,73,8,6,4,5,6,2.0476190476190474
15270,True,0.13214540481567383,36,0,0,0,0,0,0.0
15271,True,5.442104339599609,1180,152,9,7,7,11,1.041025641025641
15272,True,0.14255428314208984,37,0,0,0,0,0,0.0
15273,True,0.11565136909484863,54,2,2,2,2,2,0.29545454545454547
15274,True,0.6029617786407471,235,24,7,7,5,6,1.3866666666666667
15275,True,0.2068483829498291,70,4,2,3,3,2,0.55
15276,True,0.06433463096618652,30,0,0,0,0,0,0.0
15277,True,0.35227417945861816,158,14,8,4,5,4,1.1756756756756757
15278,True,0.2287769317626953,64,4,3,2,2,3,0.9444444444444444
15279,True,0.0662078857421875,30,0,0,0,0,0,0.0
15280,True,0.09851837158203125,44,2,2,2,1,2,0.38235294117647056
15281,True,0.10227560997009277,34,0,0,0,0,0,0.0
15282,True,0.1269690990447998,50,2,2,2,2,1,0.375
15283,True,0.1806936264038086,47,2,1,2,2,2,0.43243243243243246
15284,True,0.23781752586364746,65,5,3,4,2,3,1.1090909090909091
15285,True,0.0777292251586914,35,1,1,1,1,1,0.2
15286,True,0.09655189514160156,30,0,0,0,0,0,0.0
15287,True,0.09376168251037598,33,0,0,0,0,0,0.0
15288,True,0.13512372970581055,45,1,1,1,1,1,0.42857142857142855
