,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
20543,True,0.8062889575958252,203,25,3,6,2,5,1.1347150259067358
20544,True,0.07509088516235352,32,0,0,0,0,0,0.0
20545,True,0.10914397239685059,42,0,0,0,0,0,0.0
20546,True,0.12850189208984375,67,3,1,2,1,1,0.7017543859649122
20547,True,0.08635187149047852,37,1,1,1,1,1,0.7407407407407407
20548,True,0.062140703201293945,25,0,0,0,0,0,0.0
20549,True,0.8809571266174316,285,26,3,6,2,3,1.210909090909091
20550,True,0.16600489616394043,54,4,2,3,1,3,1.0454545454545454
20551,True,0.09385371208190918,26,0,0,0,0,0,0.0
20552,True,1.618837594985962,445,55,3,6,2,5,0.9494252873563218
20553,True,0.11845183372497559,44,2,2,2,1,2,1.5294117647058822
20554,True,0.08282637596130371,35,0,0,0,0,0,0.0
20555,True,0.09170675277709961,36,1,1,1,1,1,0.6538461538461539
20556,True,0.27499842643737793,79,9,5,4,3,5,1.826086956521739
20557,True,0.8275306224822998,219,27,3,5,2,8,1.2488038277511961
20558,True,0.06049299240112305,24,0,0,0,0,0,0.0
20559,True,0.16193079948425293,50,2,1,2,1,1,0.275
20560,True,1.3513236045837402,329,47,3,3,1,6,1.078369905956113
20561,True,0.24577808380126953,62,7,2,4,2,6,0.9807692307692307
20562,True,0.13927817344665527,41,0,0,0,0,0,0.0
20563,True,0.10310673713684082,34,0,0,0,0,0,0.0
20564,True,0.31525731086730957,94,13,2,3,1,6,1.0833333333333333
20565,True,0.0991673469543457,34,0,0,0,0,0,0.0
20566,True,0.0911557674407959,39,3,2,3,2,3,0.896551724137931
20567,True,0.11452865600585938,32,0,0,0,0,0,0.0
20568,True,0.07250285148620605,33,0,0,0,0,0,0.0
20569,True,2.2845513820648193,493,54,3,4,2,8,0.9855072463768116
20570,True,0.13795685768127441,44,3,2,2,1,3,0.5294117647058824
20571,True,0.08102679252624512,38,1,1,1,1,1,0.75
20572,True,0.34523820877075195,81,9,3,4,2,4,0.8732394366197183
20573,True,0.09011697769165039,27,0,0,0,0,0,0.0
20574,True,0.1395573616027832,51,2,2,1,1,1,0.2926829268292683
20575,True,0.13224315643310547,39,0,0,0,0,0,0.0
20576,True,0.07054972648620605,31,0,0,0,0,0,0.0
20577,True,0.16350293159484863,53,5,2,2,1,3,1.3488372093023255
20578,True,0.08182668685913086,36,1,1,1,1,1,0.07692307692307693
20579,True,0.17704176902770996,52,3,1,3,1,2,0.6904761904761905
20580,True,0.05941176414489746,25,0,0,0,0,0,0.0
20581,True,0.11908578872680664,35,1,1,1,1,1,0.04
20582,True,0.06990694999694824,31,0,0,0,0,0,0.0
20583,True,0.10349392890930176,37,0,0,0,0,0,0.0
20584,True,0.10323762893676758,35,0,0,0,0,0,0.0
20585,True,0.0674898624420166,27,0,0,0,0,0,0.0
20586,True,0.14567780494689941,55,4,3,2,1,3,0.6222222222222222
20587,True,0.07030987739562988,31,0,0,0,0,0,0.0
20588,True,0.09322333335876465,26,0,0,0,0,0,0.0
20589,True,0.7066805362701416,200,24,4,5,3,10,1.8842105263157896
20590,True,0.09729576110839844,35,0,0,0,0,0,0.0
20591,True,0.41443586349487305,101,14,3,3,1,7,1.7692307692307692
20592,True,0.10140347480773926,35,0,0,0,0,0,0.0
20593,True,0.06444978713989258,28,0,0,0,0,0,0.0
20594,True,0.7125568389892578,201,28,3,3,1,9,1.0994764397905759
20595,True,0.08455109596252441,34,2,2,2,1,2,0.875
20596,True,0.8944010734558105,258,23,3,8,3,5,1.1653225806451613
20597,True,0.2173306941986084,72,5,3,3,1,3,1.2580645161290323
20598,True,0.08382797241210938,37,1,1,1,1,1,0.4444444444444444
20599,True,0.10530662536621094,48,0,0,0,0,0,0.0
20600,True,0.13979649543762207,41,0,0,0,0,0,0.0
20601,True,0.09953546524047852,37,0,0,0,0,0,0.0
20602,True,0.6971454620361328,226,24,4,4,3,9,1.8472222222222223
20603,True,0.08796286582946777,25,0,0,0,0,0,0.0
20604,True,0.13249635696411133,53,2,1,2,1,1,0.32558139534883723
20605,True,0.6579408645629883,144,23,3,4,2,6,1.5820895522388059
20606,True,0.1287062168121338,43,3,2,1,1,3,1.4848484848484849
20607,True,0.8980181217193604,291,33,3,5,2,10,1.1281138790035588
20608,True,0.06660103797912598,33,0,0,0,0,0,0.0
20609,True,0.3666064739227295,87,11,3,3,1,6,2.6493506493506493
20610,True,0.12214374542236328,45,0,0,0,0,0,0.0
20611,True,0.06703019142150879,31,0,0,0,0,0,0.0
20612,True,0.0646672248840332,27,0,0,0,0,0,0.0
20613,True,0.1072838306427002,37,0,0,0,0,0,0.0
20614,True,0.1191565990447998,44,1,1,1,1,1,0.4411764705882353
20615,True,0.11985969543457031,66,4,3,3,3,3,0.8214285714285714
20616,True,0.06987929344177246,34,0,0,0,0,0,0.0
20617,True,0.15285181999206543,47,3,2,3,2,3,1.3243243243243243
20618,True,0.30142974853515625,75,6,2,4,2,3,0.8923076923076924
20619,True,0.09610438346862793,34,0,0,0,0,0,0.0
20620,True,0.18947243690490723,51,5,2,2,1,5,1.170731707317073
20621,True,0.11043119430541992,40,0,0,0,0,0,0.0
20622,True,0.7681622505187988,269,28,4,9,4,6,1.1274131274131274
20623,True,0.1199789047241211,46,1,1,1,1,1,0.6388888888888888
20624,True,0.14447760581970215,51,1,1,1,1,1,0.24390243902439024
20625,True,0.12484192848205566,40,0,0,0,0,0,0.0
20626,True,0.1316227912902832,46,2,2,2,1,2,0.3888888888888889
20627,True,0.09217023849487305,27,0,0,0,0,0,0.0
20628,True,0.17105913162231445,80,5,3,3,2,3,0.7285714285714285
20629,True,1.702932357788086,511,70,3,7,3,11,1.2255489021956087
